ID,day,BCS_sim
31442,123.0,3.45828135587733
31442,124.0,3.45828135587733
31442,125.0,3.45828135587733
31442,126.0,3.45828135587733
31442,127.0,3.45828135587733
31442,128.0,3.45828135587733
31442,129.0,3.45828135587733
31442,130.0,3.45828135587733
31442,131.0,3.45828135587733
31442,132.0,3.45828135587733
31442,133.0,3.45828135587733
31442,134.0,3.45828135587733
31442,135.0,3.45828135587733
31442,136.0,3.45828135587733
31442,137.0,3.45828135587733
31442,138.0,3.45828135587733
31442,139.0,3.45828135587733
31442,140.0,3.45828135587733
31442,141.0,3.45828135587733
31442,142.0,3.45828135587733
31442,143.0,3.45828135587733
31442,144.0,3.45828135587733
31442,145.0,3.45828135587733
31442,146.0,3.45828135587733
31442,147.0,3.45828135587733
31442,148.0,3.45828135587733
31442,149.0,3.45828135587733
31442,150.0,3.45828135587733
31442,151.0,3.45828135587733
31442,152.0,3.45828135587733
31442,153.0,3.45828135587733
31442,154.0,3.45828135587733
31442,155.0,3.45828135587733
31442,156.0,3.45828135587733
31442,157.0,3.45828135587733
31442,158.0,3.45828135587733
31442,159.0,3.45828135587733
31442,160.0,3.45828135587733
31442,161.0,3.45828135587733
31442,162.0,3.45828135587733
31442,163.0,3.45828135587733
31442,164.0,3.45828135587733
31442,165.0,3.45828135587733
31442,166.0,3.45828135587733
31442,167.0,3.45828135587733
31442,168.0,3.45828135587733
31442,169.0,3.45828135587733
31442,170.0,3.45828135587733
31442,171.0,3.45828135587733
31442,172.0,3.45828135587733
31442,173.0,3.45828135587733
31442,174.0,3.45828135587733
31442,175.0,3.45828135587733
31442,176.0,3.45828135587733
31442,177.0,3.45828135587733
31442,178.0,3.45828135587733
31442,179.0,3.45828135587733
31442,180.0,3.45828135587733
31442,181.0,3.45828135587733
31442,182.0,3.45828135587733
31442,183.0,3.45828135587733
31442,184.0,3.45828135587733
31442,185.0,3.45828135587733
31442,186.0,3.45828135587733
31442,187.0,3.45828135587733
31442,188.0,3.45828135587733
31442,189.0,3.45828135587733
31442,190.0,3.45828135587733
31442,191.0,3.45828135587733
31442,192.0,3.45828135587733
31442,193.0,3.45828135587733
31442,194.0,3.45828135587733
31442,195.0,3.45828135587733
31442,196.0,3.45828135587733
31442,197.0,3.45828135587733
31442,198.0,3.45828135587733
31442,199.0,3.45828135587733
31442,200.0,3.45828135587733
31442,201.0,3.45828135587733
31442,202.0,3.45828135587733
31442,203.0,3.45828135587733
31442,204.0,3.45828135587733
31442,205.0,3.45828135587733
31442,206.0,3.45828135587733
31442,207.0,3.45828135587733
31442,208.0,3.45828135587733
31442,209.0,3.45828135587733
31442,210.0,3.45828135587733
31442,211.0,3.45828135587733
31442,212.0,3.45828135587733
31442,213.0,3.45828135587733
31442,214.0,3.45828135587733
31442,215.0,3.45828135587733
31442,216.0,3.45828135587733
31442,217.0,3.45828135587733
31442,218.0,3.45828135587733
31442,219.0,3.45828135587733
31442,220.0,3.45828135587733
31442,221.0,3.45828135587733
31442,222.0,3.45828135587733
31442,223.0,3.45828135587733
31442,224.0,3.45828135587733
31442,225.0,3.45828135587733
31442,226.0,3.45828135587733
31442,227.0,3.45828135587733
31442,228.0,3.45828135587733
31442,229.0,3.45828135587733
31442,230.0,3.45828135587733
31442,231.0,3.45828135587733
31442,232.0,3.45828135587733
31442,233.0,3.45828135587733
31442,234.0,3.45828135587733
31442,235.0,3.45828135587733
31442,236.0,3.45828135587733
31442,237.0,3.45828135587733
31442,238.0,3.45828135587733
31442,239.0,3.45828135587733
31442,240.0,3.45828135587733
31442,241.0,3.45828135587733
31442,242.0,3.45828135587733
31442,243.0,3.45828135587733
31442,244.0,3.45828135587733
31442,245.0,3.45828135587733
31442,246.0,3.45828135587733
31442,247.0,3.45828135587733
31442,248.0,3.45828135587733
31442,249.0,3.45828135587733
31442,250.0,3.45828135587733
31442,251.0,3.45828135587733
31442,252.0,3.45828135587733
31442,253.0,3.45828135587733
31442,254.0,3.45828135587733
31442,255.0,3.45828135587733
31442,256.0,3.45828135587733
31442,257.0,3.45828135587733
31442,258.0,3.45828135587733
31442,259.0,3.45828135587733
31442,260.0,3.45828135587733
31442,261.0,3.45828135587733
31442,262.0,3.45828135587733
31442,263.0,3.45828135587733
31442,264.0,3.45828135587733
31442,265.0,3.45828135587733
31442,266.0,3.45828135587733
31442,267.0,3.45828135587733
31442,268.0,3.45828135587733
31442,269.0,3.45828135587733
31442,270.0,3.45828135587733
31442,271.0,3.45828135587733
31442,272.0,3.45828135587733
31442,273.0,3.45828135587733
31442,274.0,3.45828135587733
31442,275.0,3.45828135587733
31442,276.0,3.45828135587733
31442,277.0,3.45828135587733
31442,278.0,3.45828135587733
31442,279.0,3.45828135587733
31442,280.0,3.45828135587733
31442,281.0,3.45828135587733
31442,282.0,3.45828135587733
31442,283.0,3.45828135587733
31442,284.0,3.45828135587733
31442,285.0,3.45828135587733
31442,286.0,3.45828135587733
31442,287.0,3.45828135587733
31442,288.0,3.45828135587733
31442,289.0,3.45828135587733
31442,290.0,3.45828135587733
31442,291.0,3.45828135587733
31442,292.0,3.45828135587733
31442,293.0,3.45828135587733
31442,294.0,3.45828135587733
31442,295.0,3.45828135587733
31442,296.0,3.45828135587733
31442,297.0,3.45828135587733
31442,298.0,3.45828135587733
31442,299.0,3.45828135587733
31442,300.0,3.45828135587733
31442,301.0,3.45828135587733
31442,302.0,3.45828135587733
31442,303.0,3.45828135587733
31442,304.0,3.45828135587733
31442,305.0,3.45828135587733
31442,306.0,3.45828135587733
31442,307.0,3.45828135587733
31442,308.0,3.45828135587733
31442,309.0,3.45828135587733
31442,310.0,3.45828135587733
31442,311.0,3.45828135587733
31442,312.0,3.45828135587733
31442,313.0,3.45828135587733
31442,314.0,3.45828135587733
31442,315.0,3.45828135587733
31442,316.0,3.45828135587733
31442,317.0,3.45828135587733
31442,318.0,3.45828135587733
31442,319.0,3.45828135587733
31442,320.0,3.45828135587733
31442,321.0,3.45828135587733
31442,322.0,3.45828135587733
31442,323.0,3.45828135587733
31442,324.0,3.45828135587733
31442,325.0,3.45828135587733
31442,326.0,3.45828135587733
31442,327.0,3.45828135587733
31442,328.0,3.45828135587733
31442,329.0,3.45828135587733
31442,330.0,3.45828135587733
31442,331.0,3.45828135587733
31442,332.0,3.45828135587733
31442,333.0,3.45828135587733
31442,334.0,3.45828135587733
31442,335.0,3.45828135587733
31442,336.0,3.45828135587733
31442,337.0,3.45828135587733
31442,338.0,3.45828135587733
31442,339.0,3.45828135587733
31442,340.0,3.45828135587733
31442,341.0,3.45828135587733
31442,342.0,3.45828135587733
31442,343.0,3.45828135587733
31442,344.0,3.45828135587733
31442,345.0,3.45828135587733
31442,346.0,3.45828135587733
31442,347.0,3.45828135587733
31442,348.0,3.45828135587733
31442,349.0,3.45828135587733
31442,350.0,3.45828135587733
31442,351.0,3.45828135587733
31442,352.0,3.45828135587733
31442,353.0,3.45828135587733
31442,354.0,3.45828135587733
31442,355.0,3.45828135587733
31442,356.0,3.45828135587733
31442,357.0,3.45828135587733
31442,358.0,3.45828135587733
31442,359.0,3.45828135587733
31442,360.0,3.45828135587733
31442,361.0,3.45828135587733
31442,362.0,3.45828135587733
31442,363.0,3.45828135587733
31442,364.0,3.45828135587733
31442,365.0,3.45828135587733
31442,366.0,3.45828135587733
31442,367.0,3.45828135587733
31442,368.0,3.45828135587733
31442,369.0,3.45828135587733
31442,370.0,3.45828135587733
31442,371.0,3.45828135587733
31442,372.0,3.45828135587733
31442,373.0,3.45828135587733
31442,374.0,3.45828135587733
31442,375.0,3.45828135587733
31442,376.0,3.45828135587733
31442,377.0,3.45828135587733
31442,378.0,3.45828135587733
31442,379.0,3.45828135587733
31442,380.0,3.45828135587733
31442,381.0,3.45828135587733
31442,382.0,3.45828135587733
31442,383.0,3.45828135587733
31442,384.0,3.45828135587733
31442,385.0,3.45828135587733
31442,386.0,3.45828135587733
31442,387.0,3.45828135587733
31442,388.0,3.45828135587733
31442,389.0,3.45828135587733
31442,390.0,3.45828135587733
31442,391.0,3.45828135587733
31442,392.0,3.45828135587733
31442,393.0,3.45828135587733
31442,394.0,3.45828135587733
31442,395.0,3.45828135587733
31442,396.0,3.45828135587733
31442,397.0,3.45828135587733
31442,398.0,3.45828135587733
31442,399.0,3.45828135587733
31442,400.0,3.45828135587733
31442,401.0,3.458281356454596
31442,402.0,3.452875115253317
31442,403.0,3.4475007398344637
31442,404.0,3.4421581015260596
31442,405.0,3.436847068735277
31442,406.0,3.4315675103500265
31442,407.0,3.426319295738961
31442,408.0,3.4211022947514733
31442,409.0,3.415916377717278
31442,410.0,3.41076141542509
31442,411.0,3.4056372791669087
31442,412.0,3.4005438407202924
31442,413.0,3.39548097232711
31442,414.0,3.390448546693542
31442,415.0,3.385446436990081
31442,416.0,3.3804745168515313
31442,417.0,3.375532660377008
31442,418.0,3.370620742129939
31442,419.0,3.365738637138063
31442,420.0,3.3608862208934305
31442,421.0,3.3560633693484894
31442,422.0,3.3512699589007457
31442,423.0,3.3465058664362997
31442,424.0,3.341770969294176
31442,425.0,3.3370651452590003
31442,426.0,3.3323882725610017
31442,427.0,3.32774022987601
31442,428.0,3.323120896325458
31442,429.0,3.31853015147638
31442,430.0,3.3139678753414112
31442,431.0,3.30943394837879
31442,432.0,3.304928251492357
31442,433.0,3.300450666024005
31442,434.0,3.2960010737479433
31442,435.0,3.2915793569069853
31442,436.0,3.287185398174481
31442,437.0,3.2828190806511808
31442,438.0,3.2784802878652397
31442,439.0,3.2741689037722144
31442,440.0,3.269884812755063
31442,441.0,3.2656278996241483
31442,442.0,3.261398049617234
31442,443.0,3.257195148399487
31442,444.0,3.2530190820634766
31442,445.0,3.248869737121107
31442,446.0,3.244747000499407
31442,447.0,3.2406507595754945
31442,448.0,3.2365809021389094
31442,449.0,3.232537316388893
31442,450.0,3.2285198909343906
31442,451.0,3.224528514794047
31442,452.0,3.2205630773962097
31442,453.0,3.2166234685789297
31442,454.0,3.2127095785899584
31442,455.0,3.208821298086749
31442,456.0,3.204958518136458
31442,457.0,3.201121130210634
31442,458.0,3.1973090261734525
31442,459.0,3.193522098323379
31442,460.0,3.189760239356608
31442,461.0,3.186023342361844
31442,462.0,3.1823113008202997
31442,463.0,3.178624008605698
31442,464.0,3.1749613599842705
31442,465.0,3.171323249614758
31442,466.0,3.1677095725484103
31442,467.0,3.164120224228987
31442,468.0,3.1605551004927563
31442,469.0,3.1570140975672154
31442,470.0,3.1534971120509145
31442,471.0,3.150004040956074
31442,472.0,3.146534781684368
31442,473.0,3.1430892320132977
31442,474.0,3.139667290096195
31442,475.0,3.1362688544622186
31442,476.0,3.132893824016357
31442,477.0,3.1295420980394257
31442,478.0,3.126213576188071
31442,479.0,3.1229081584947647
31442,480.0,3.1196257453678102
31442,481.0,3.1163662375913375
31442,482.0,3.1131295363127087
31442,483.0,3.109915543052549
31442,484.0,3.10672415972439
31442,485.0,3.1035552886019717
31442,486.0,3.100408832318697
31442,487.0,3.0972846938676284
31442,488.0,3.0941827766014907
31442,489.0,3.0911029842326676
31442,490.0,3.088045220833206
31442,491.0,3.085009390834813
31442,492.0,3.0819953990288553
31442,493.0,3.079003150566363
31442,494.0,3.0760325509563824
31442,495.0,3.07308350604666
31442,496.0,3.0701559220665615
31442,497.0,3.067249705601344
31442,498.0,3.064364763580269
31442,499.0,3.0615010032766032
31442,500.0,3.058658332307618
31442,501.0,3.0558366586345893
31442,502.0,3.053035890562797
31442,503.0,3.050255936741526
31442,504.0,3.0474967061640665
31442,505.0,3.0447581081677124
31442,506.0,3.0420400524337623
31442,507.0,3.0393424489807876
31442,508.0,3.0366652081576615
31442,509.0,3.03400824068066
31442,510.0,3.0313714575982553
31442,511.0,3.028754770287776
31442,512.0,3.0261580904554033
31442,513.0,3.0235813301361762
31442,514.0,3.0210244016939876
31442,515.0,3.0184872178215856
31442,516.0,3.0159696915405743
31442,517.0,3.0134717362014127
31442,518.0,3.010993265483415
31442,519.0,3.00853419339475
31442,520.0,3.0060944342614215
31442,521.0,3.003673902733368
31442,522.0,3.001272513808054
31442,523.0,2.998890182798008
31442,524.0,2.996526825329967
31442,525.0,2.9941823573448727
31442,526.0,2.991856695097875
31442,527.0,2.9895497551583317
31442,528.0,2.9872614544098055
31442,529.0,2.9849917100500676
31442,530.0,2.9827404395910957
31442,531.0,2.980507560859075
31442,532.0,2.978292991994396
31442,533.0,2.976096651452352
31442,534.0,2.9739184579966293
31442,535.0,2.971758330694439
31442,536.0,2.969616188919764
31442,537.0,2.9674919523524084
31442,538.0,2.965385547644204
31442,539.0,2.967452184772219
31442,540.0,2.969514694323275
31442,541.0,2.971573084021511
31442,542.0,2.973627362100718
31442,543.0,2.9756775367728396
31442,544.0,2.9777236162324443
31442,545.0,2.979765608658116
31442,546.0,2.9818035222124566
31442,547.0,2.9838373650420853
31442,548.0,2.985867145277639
31442,549.0,2.9878928710337718
31442,550.0,2.9899145504091544
31442,551.0,2.9919321914864767
31442,552.0,2.9939458023324437
31442,553.0,2.9959553909977794
31442,554.0,2.997960965517224
31442,555.0,2.999962533909536
31442,556.0,3.001960104177491
31442,557.0,3.0039536843078816
31442,558.0,3.005943282271518
31442,559.0,3.0079289060232277
31442,560.0,3.0099105635018555
31442,561.0,3.0118882626302637
31442,562.0,3.0138620113153314
31442,563.0,3.015831817447956
31442,564.0,3.017797688903122
31442,565.0,3.0197596335458825
31442,566.0,3.021717659221404
31442,567.0,3.0236717737548244
31442,568.0,3.0256219849561132
31442,569.0,3.0275683006200707
31442,570.0,3.0295107285263256
31442,571.0,3.0314492764393393
31442,572.0,3.033383952108403
31442,573.0,3.035314763267637
31442,574.0,3.0372417176359945
31442,575.0,3.0391648229172574
31442,576.0,3.0410840868000384
31442,577.0,3.0429995169577806
31442,578.0,3.044911121048758
31442,579.0,3.046818906716075
31442,580.0,3.048722881587666
31442,581.0,3.050623053276296
31442,582.0,3.0525194293795606
31442,583.0,3.054412017479886
31442,584.0,3.056300825144529
31442,585.0,3.058185859925576
31442,586.0,3.060067129359944
31442,587.0,3.061944640969382
31442,588.0,3.063818402260468
31442,589.0,3.06568842072461
31442,590.0,3.067554703838048
31442,591.0,3.0694172590618516
31442,592.0,3.071276093842675
31442,593.0,3.0731312156179156
31442,594.0,3.0749826318031324
31442,595.0,3.0768303497974565
31442,596.0,3.0786743769856724
31442,597.0,3.0805147207382193
31442,598.0,3.0823513884111904
31442,599.0,3.084184387346334
31442,600.0,3.0860137248710515
31442,601.0,3.087839408298399
31442,602.0,3.089661444927087
31442,603.0,3.09147984204148
31442,604.0,3.093294606911598
31442,605.0,3.095105746793113
31442,606.0,3.0969132689273526
31442,607.0,3.098717180541299
31442,608.0,3.1005174888475877
31442,609.0,3.1023142010445093
31442,610.0,3.1041073243160078
31442,611.0,3.105896865831683
31442,612.0,3.1076828327467863
31442,613.0,3.109465232202226
31442,614.0,3.1112440713245637
31442,615.0,3.113019357226015
31442,616.0,3.11479109700445
31442,617.0,3.1165592977433927
31442,618.0,3.1183239665120217
31442,619.0,3.1200851103651703
31442,620.0,3.1218427363439294
31442,621.0,3.123596851480977
31442,622.0,3.1253474627883597
31442,623.0,3.1270945772622434
31442,624.0,3.1288382018852374
31442,625.0,3.130578343626394
31442,626.0,3.1323150094412076
31442,627.0,3.1340482062716166
31442,628.0,3.1357779410460016
31442,629.0,3.1375042206791877
31442,630.0,3.139227052072441
31442,631.0,3.1409464421134716
31442,632.0,3.142662397676433
31442,633.0,3.144374925621921
31442,634.0,3.1460840327969746
31442,635.0,3.147789726035076
31442,636.0,3.14949201215615
31442,637.0,3.1511908979665644
31442,638.0,3.152886390259131
31442,639.0,3.154578495813103
31442,640.0,3.1562672213941783
31442,641.0,3.157952573754496
31442,642.0,3.1596345596326394
31442,643.0,3.161313185753635
31442,644.0,3.1629884588289516
31442,645.0,3.164660385556501
31442,646.0,3.1663289726206383
31442,647.0,3.1679942266921612
31442,648.0,3.1696561544283117
31442,649.0,3.171314762476803
31442,650.0,3.1729700574717525
31442,651.0,3.174622046028171
31442,652.0,3.1762707347482406
31442,653.0,3.1779161302213423
31442,654.0,3.1795582390240553
31442,655.0,3.1811970677201566
31442,656.0,3.1828326228606216
31442,657.0,3.184464910983624
31442,658.0,3.186093938614536
31442,659.0,3.187719712265927
31442,660.0,3.1893422384375665
31442,661.0,3.1909615236164197
31442,662.0,3.1925775742766525
31442,663.0,3.1941903968796272
31442,664.0,3.1957999978739053
31442,665.0,3.1974063836952458
31442,666.0,3.199009560766607
31442,667.0,3.2006095354981445
31442,668.0,3.2022063142872126
31442,669.0,3.2037999035183633
31442,670.0,3.205390309563347
31442,671.0,3.206977538781113
31442,672.0,3.2085615975178077
31442,673.0,3.210142492106777
31442,674.0,3.2117202288685633
31442,675.0,3.2132948141109092
31442,676.0,3.2148662541287543
31442,677.0,3.2164345552043097
31442,678.0,3.217999723612395
31442,679.0,3.219561765611554
31442,680.0,3.221120687444102
31442,681.0,3.222676495340279
31442,682.0,3.224229195518243
31442,683.0,3.2257787941840745
31442,684.0,3.227325297531774
31442,685.0,3.2288687117432624
31442,686.0,3.230409042988382
31442,687.0,3.231946297424896
31442,688.0,3.2334804811984883
31442,689.0,3.235011600442763
31442,690.0,3.2365396612792456
31442,691.0,3.238064669817383
31442,692.0,3.2395866321545417
31442,693.0,3.241105554376009
31442,694.0,3.242621442554994
31442,695.0,3.244134302752626
31442,696.0,3.245644141017955
31442,697.0,3.2471509633879525
31442,698.0,3.2486547758875095
31442,699.0,3.250155584529439
31442,700.0,3.251653395314474
31442,701.0,3.2531482142312695
31442,702.0,3.2546400472563994
31442,703.0,3.2561289003543603
31442,704.0,3.257614779477568
31442,705.0,3.2590976905663607
31442,706.0,3.2605776395489956
31442,707.0,3.2620546323455137
31442,708.0,3.2635286748639283
31442,709.0,3.2649997729947606
31442,710.0,3.266467932617116
31442,711.0,3.2679331595987104
31442,712.0,3.269395459795872
31442,713.0,3.2708548390535404
31442,714.0,3.2723113032052664
31442,715.0,3.2737648580732137
31442,716.0,3.275215509468156
31442,717.0,3.276663263189479
31442,718.0,3.2781081250251813
31442,719.0,3.2795501007518717
31442,720.0,3.2809891961347715
31442,721.0,3.282425416927713
31442,722.0,3.28385876887314
31442,723.0,3.285289257702109
31442,724.0,3.286716889134287
31442,725.0,3.288141668877953
31442,726.0,3.2895636026299977
31442,727.0,3.290982696075923
31442,728.0,3.292398954889843
31442,729.0,3.293812384734484
31442,730.0,3.295222991261182
31442,731.0,3.296630780109886
31442,732.0,3.2980357569091563
31442,733.0,3.2994379272761654
31442,734.0,3.300837296816696
31442,735.0,3.302233871125144
31442,736.0,3.3036276557850157
31442,737.0,3.3050186563740116
31442,738.0,3.3064068784527705
31442,739.0,3.307792327568904
31442,740.0,3.309175009259296
31442,741.0,3.310554929050103
31442,742.0,3.311932092456751
31442,743.0,3.313306504983938
31442,744.0,3.3146781721256358
31442,745.0,3.316047099365085
31442,746.0,3.3174132921747987
31442,747.0,3.3187767560165624
31442,748.0,3.3201374963414327
31442,749.0,3.3214955185897375
31442,750.0,3.322850828191076
31442,751.0,3.3242034305643196
31442,752.0,3.3255533311176113
31442,753.0,3.326900535248365
31442,754.0,3.328245048343267
31442,755.0,3.329586875778275
31442,756.0,3.330926022918618
31442,757.0,3.332262495118796
31442,758.0,3.3335962977225817
31442,759.0,3.3349274360630194
31442,760.0,3.3362559154624236
31442,761.0,3.3375817412323823
31442,762.0,3.338904918673753
31442,763.0,3.340225453076666
31442,764.0,3.3415433497205242
31442,765.0,3.3428586138739993
31442,766.0,3.3441712507955224
31442,767.0,3.345481265738277
31442,768.0,3.3467886639391753
31442,769.0,3.3480934506227653
31442,770.0,3.3493956310034987
31442,771.0,3.350695210285728
31442,772.0,3.351992193663707
31442,773.0,3.3532865863215915
31442,774.0,3.3545783934334388
31442,775.0,3.3558676201632074
31442,776.0,3.3571542716647578
31442,777.0,3.3584383530818527
31442,778.0,3.3597198695481545
31442,779.0,3.360998826187229
31442,780.0,3.362275228112542
31442,781.0,3.3635490804274633
31442,782.0,3.364820388225261
31442,783.0,3.366089156589108
31442,784.0,3.3673553905920763
31442,785.0,3.3686190952971407
31442,786.0,3.3698802757571773
31442,787.0,3.3711389370149636
31442,788.0,3.372395084103179
31442,789.0,3.3736487220444045
31442,790.0,3.3748998558511225
31442,791.0,3.3761484905257166
31442,792.0,3.3773946310604726
31442,793.0,3.3786382824375774
31442,794.0,3.37987944962912
31442,795.0,3.3811181375970905
31442,796.0,3.3823543512933805
31442,797.0,3.3835880956633395
31442,798.0,3.384819375642495
31442,799.0,3.3860481961510422
31442,800.0,3.387274562099642
31442,801.0,3.3884984783894585
31442,802.0,3.3897199499121573
31442,803.0,3.390938981549908
31442,804.0,3.392155578175381
31442,805.0,3.393369744651751
31442,806.0,3.3945814858326933
31442,807.0,3.395790806562387
31442,808.0,3.396997711675513
31442,809.0,3.3982022059972556
31442,810.0,3.399404294343301
31442,811.0,3.4006039815198377
31442,812.0,3.4018012723235564
31442,813.0,3.402996171541652
31442,814.0,3.40418868395182
31442,815.0,3.405378814322259
31442,816.0,3.4065665674116707
31442,817.0,3.407751947969259
31442,818.0,3.4089349607347295
31442,819.0,3.4101156104382913
31442,820.0,3.411293901800655
31442,821.0,3.4124698395330353
31442,822.0,3.4136434283371484
31442,823.0,3.4148146729052122
31442,824.0,3.4159835779199486
31442,825.0,3.417150148054581
31442,826.0,3.4183143879728357
31442,827.0,3.419476302328938
31442,828.0,3.4206358957670626
31442,829.0,3.421793172922584
31442,830.0,3.422948138422239
31442,831.0,3.424100796883556
31442,832.0,3.4252511529148535
31442,833.0,3.4263992111152395
31442,834.0,3.427544976074633
31442,835.0,3.4286884523737586
31442,836.0,3.4298296445841694
31442,837.0,3.4309685572683213
31442,838.0,3.432105194979575
31442,839.0,3.433239562262197
31442,840.0,3.434371663651358
31442,841.0,3.4355015036731587
31442,842.0,3.436629086844669
31442,843.0,3.4377544176739385
31442,844.0,3.4388775006600087
31442,845.0,3.43999834025474
31442,846.0,3.4351523691310017
31442,847.0,3.4303383686344917
31442,848.0,3.4255562007735736
31442,849.0,3.4208057257224707
31442,850.0,3.416086804187575
31442,851.0,3.4113992974074483
31442,852.0,3.406743067152821
31442,853.0,3.402117975724946
31442,854.0,3.3975238859330634
31442,855.0,3.3929606611494356
31442,856.0,3.3884281652765975
31442,857.0,3.3839262627307574
31442,858.0,3.379454818441794
31442,859.0,3.375013697853257
31442,860.0,3.3706027669223686
31442,861.0,3.3662218921200218
31442,862.0,3.3618709404307805
31442,863.0,3.357549779352881
31442,864.0,3.35325827689823
31442,865.0,3.3489963015817388
31442,866.0,3.344763722422311
31442,867.0,3.3405604089742162
31442,868.0,3.3363862312862
31442,869.0,3.33224105989962
31442,870.0,3.32812476584845
31442,871.0,3.3240372206592745
31442,872.0,3.3199782963512945
31442,873.0,3.315947865436323
31442,874.0,3.311945800918788
31442,875.0,3.30797197629573
31442,876.0,3.3040262655566677
31442,877.0,3.3001085431621147
31442,878.0,3.2962186840796153
31442,879.0,3.2923565637730507
31442,880.0,3.2885220581784624
31442,881.0,3.2847150437040513
31442,882.0,3.280935397230181
31442,883.0,3.277182996109374
31442,884.0,3.273457718166313
31442,885.0,3.2697594416978437
31442,886.0,3.2660880454729697
31442,887.0,3.2624434087328567
31442,888.0,3.2588254111890818
31442,889.0,3.2552339330020206
31442,890.0,3.251668854828091
31442,891.0,3.248130057789833
31442,892.0,3.244617423462081
31442,893.0,3.2411308338719627
31442,894.0,3.237670171498901
31442,895.0,3.234235319274613
31442,896.0,3.23082616058311
31442,897.0,3.227442579260697
31442,898.0,3.2240844595959754
31442,899.0,3.220751686329838
31442,900.0,3.2174441446528537
31442,901.0,3.2141617201852952
31442,902.0,3.2109042990251044
31442,903.0,3.20767176771432
31442,904.0,3.2044640132280033
31442,905.0,3.2012809229742354
31442,906.0,3.198122384794117
31442,907.0,3.1949882869617716
31442,908.0,3.1918785181843417
31442,909.0,3.1887929676019913
31442,910.0,3.1857315247879043
31442,911.0,3.1826940797482868
31442,912.0,3.179680522920634
