ID,kb1,kb2,kb3,kp1,kp2,kp3,DT1,DT2,DT3
31473,3.45157069487599,3.1422293645994697,2.9951768468138997,6.34740798201201,6.15876727841186,5.5877848325504,231.0,186.0,148.0
31479,4.23279875041188,3.19457321959387,4.4782517626110705,5.43204719126884,6.0300502153331,3.54864923966876,200.0,174.0,277.0
31534,2.55978327598255,2.82172527214286,1.19810634581341,7.43729055093034,5.849453753787929,6.06512196522299,244.0,177.0,156.0
31575,3.67302712566727,3.9948377489520204,2.92314024757311,6.3521055775289295,5.41278695138253,2.95218856034335,221.0,131.0,183.0
31583,5.67420773594219,4.500611855336171,3.8590102939247797,6.424941631202261,5.574139103532049,3.5339038778486898,147.0,188.0,149.0
31600,3.2065281198298696,3.95788611880941,4.0205818095015005,6.71307461822929,8.31856903295109,7.4977042898452995,183.0,105.0,152.0
31642,4.514112913453629,2.9287668241466998,2.50168381413842,4.27503575482418,6.968854839708711,4.80912930530139,284.0,157.0,149.0
31657,3.80843652106906,3.18258882072282,3.53312723972964,4.723397035449089,6.13358068423855,3.51631593163434,215.0,185.0,135.0
31660,4.1296239825253895,2.656280126863,2.49305746763906,6.82615436596394,7.591025459139191,7.42689196686953,245.0,125.0,170.0
31697,4.08049149967063,2.4434144437293304,3.3922675276336802,5.09388525277984,5.960405819239679,3.6219912208731797,215.0,137.0,102.0
31706,3.95478938026901,3.5100106134355897,3.0787990113257804,6.13304029207165,5.43905644789424,4.174531269625729,171.0,193.0,150.0
41008,2.86193483596207,3.0388756650944804,3.6897871504360205,5.7761276636260295,8.3421264033553,8.4233635567126,249.0,163.0,144.0
41016,4.50473735521906,3.5519244725843397,5.22151264905948,4.1430933622863,7.38086576198608,2.6692572874453,211.0,144.0,137.0
41058,5.223061495448629,5.30868163539416,3.9285081482437496,4.78421287526651,4.9831159260559295,2.94146535534479,250.0,174.0,170.0
41113,2.96660176743494,3.97514497511619,4.01534166326622,8.18981989537898,7.7991309858430595,6.8041425723973,193.0,183.0,226.0
41132,3.38055271743205,3.36270571078247,3.18689396658898,5.91027764406254,5.50279852678176,4.40739363127949,221.0,117.0,190.0
41175,4.33797058867829,3.70322108484581,2.89179453106333,5.32301320014301,4.04004717458199,4.33590955143923,140.0,220.0,138.0
41197,4.17731340939344,3.9592420906205605,2.44739301025565,6.88731227599861,6.041674014071799,6.011214594130471,133.0,151.0,139.0
41387,3.6610213021100395,3.6423518696024604,2.9303209802265697,5.86632804860428,6.050012838032,4.93179342385844,219.0,129.0,173.0
41414,4.51038179771885,6.47535252989965,2.43806580629108,4.19390030941519,5.4593052095544,4.61084508743493,229.0,138.0,197.0
41451,3.8751579029976204,3.3756161290723603,3.32215944653645,6.53131852845519,7.0702159987429205,5.04398782688688,201.0,148.0,167.0
41456,3.4454492398888896,3.79577907183509,2.2486475218581896,5.25248476902896,5.816547638375701,4.63559673786096,256.0,166.0,185.0
41472,5.60076163294502,3.9104551225375004,1.9800563291631603,5.14652047157359,7.561709719401859,4.31160267205911,142.0,179.0,117.0
41481,4.52661965571526,3.42592878042983,5.3101007947465,5.11390742176646,6.504422501758629,1.73837160705706,263.0,122.0,137.0
41488,3.03923592931386,2.45040356879703,1.59159910834912,5.80078788209587,4.20705095621091,4.97245863070015,219.0,133.0,185.0
41501,3.6454980458111397,3.34906770205353,3.1888793261051105,5.825514392531639,6.12158042137734,4.549724543040311,196.0,153.0,199.0
41513,3.0273451547530397,4.3994866425725,1.80077048220779,9.68875141563025,8.806855413928309,9.49059974017609,115.0,157.0,175.0
41545,3.52537926781989,3.50217714769247,2.72699017772965,6.306203375825679,6.55715965624777,5.39866155309172,260.0,125.0,147.0
41550,3.89582207706186,3.8569594719124396,2.5659959183278302,4.89127189579371,7.556350230258041,5.54084129480751,253.0,165.0,200.0
41560,4.31463294606739,4.4823707451426,2.7650069704181,6.12583187038278,3.18125427196944,4.06193041035609,252.0,140.0,250.0
41605,4.30665141436283,4.0578029839418,2.72584780834143,6.36991407885516,5.452651655981589,5.0206805021320395,193.0,173.0,161.0
41606,3.7997259545348,4.25598192268332,2.74412826059441,6.089498996222079,4.20629440816055,4.32438207260817,156.0,306.0,134.0
41610,4.791896868900579,5.36104557952717,2.0260120422980603,6.98940232534161,7.48303498243523,3.4487473132288105,246.0,168.0,248.0
41622,4.907241451545721,3.3137412559329302,2.15431731855611,5.262749816242589,5.329165832389971,4.93016344916139,219.0,184.0,141.0
41629,3.66484877129981,3.47081713587325,3.7041849658143797,9.723069664121919,9.800800026091679,9.77580143298858,226.0,172.0,205.0
41630,4.26043520401451,3.90582352861152,4.28660541614721,5.63556495531544,3.7705484358879104,3.10229416921052,239.0,153.0,125.0
51180,4.85105771612791,3.53656170435224,2.53952024080403,4.50196828329678,3.5026044006614003,4.35669370148063,200.0,120.0,129.0
51216,3.26211664477559,3.14707239764091,3.5190422755768798,7.17982798858223,6.72826659459831,6.51831954726516,137.0,196.0,193.0
51254,3.95723028071195,4.30754205209073,3.01619949010427,4.60482602920518,6.65279549820826,4.10716989197196,258.0,163.0,257.0
51270,4.62682585292206,3.7315617084536603,2.73330751595708,6.186751850870389,5.92447777144062,5.514810117742379,275.0,161.0,188.0
51273,3.0375370205713104,2.17942374748319,1.8749822861878602,8.002621657113,7.088908492966759,6.20788106249347,222.0,194.0,128.0
51295,5.2852119001155895,3.3055325457619804,3.51502885467236,4.124755317035329,5.47105792451972,3.6201452051838605,256.0,197.0,171.0
51363,4.65495524208094,4.692408687474121,2.9134806102511996,4.77859960259911,6.48029384804238,3.6916143416409395,240.0,170.0,279.0
51379,3.9137427202057298,3.29410127863167,2.5171428428408396,4.836902795413479,6.36357306196568,4.2004349366471,208.0,181.0,164.0
51405,4.08730148806358,2.7368034256983105,2.92325004836658,4.35030363969469,5.21535899104215,3.48222549731028,274.0,131.0,162.0
51436,4.74959919965628,2.97303502870553,2.79924092323258,6.3011058695385795,5.5577908365969995,5.1666960178290795,226.0,163.0,234.0
51437,4.45557856895885,2.4441313096671102,3.42730264625285,5.49360081663269,6.27693230949574,5.01728628043062,196.0,133.0,169.0
51447,4.54352966360452,2.26779631189733,3.01104908340908,5.888908725615409,6.04652958200734,5.1346354761954,167.0,160.0,164.0
51498,3.03422382176778,3.2281697715634396,1.13536253430786,5.96378051811212,8.190922657822119,7.13323383819736,194.0,176.0,161.0
51532,5.18698260970023,2.42282234107188,3.83498625499908,4.71920610041809,4.591385634772929,2.8515666120761303,144.0,156.0,112.0
51562,4.56826497387445,1.94569137632641,2.78686404130002,7.58722285575112,7.703683195259179,7.41237959911584,172.0,194.0,161.0
51575,3.75072416575075,2.62523085339765,2.84038999028773,8.25717238439616,7.2353868436396,5.5687289856006705,148.0,200.0,261.0
51618,4.5242457199198,3.3833040155025103,1.9812222247675102,4.97837593401342,3.67889147088145,4.435624816478171,183.0,183.0,145.0
51648,5.031099053480021,2.35679859652488,2.42526450212089,4.890768928695779,4.89060500068586,4.7923341479221495,271.0,211.0,164.0
51654,4.39452583275504,4.303276205434229,2.3992042701450895,5.16446397038634,6.32525459010639,4.02045556326512,264.0,180.0,183.0
51655,4.93933548875533,2.9168673499990803,3.03078508161401,3.77967467578641,4.25903536630264,3.08145615734729,263.0,143.0,158.0
51658,4.28923434857916,4.48441628501065,2.45084008782261,3.81491337776801,6.75053978175273,5.2216136254768,269.0,155.0,147.0
51681,4.0604837931474895,3.26643204553962,3.02671099619127,6.07958388935167,6.6597128794935205,5.56324286049392,208.0,156.0,176.0
51689,3.42163719471022,3.70880247747447,3.08959957046295,4.82021759350429,6.57549755138239,4.78602217731939,164.0,173.0,289.0
51690,3.79095224705202,3.06517187657315,2.04238883981033,4.717272948599151,5.6204717055501,5.386425355234629,229.0,240.0,119.0
51694,5.1057850514685805,2.3405266538621,2.26421747249055,5.919867628968761,5.942928820350061,5.80494456007541,180.0,189.0,200.0
61002,3.5714811113557503,2.07808147646183,3.01789103685743,4.80345015087355,5.53589515872648,5.09266143390522,265.0,124.0,182.0
61013,3.91792380125223,2.8277425342039,3.2927147401008603,8.67287168481279,8.57451724365806,8.34370794798061,167.0,148.0,124.0
61049,3.7427932715341,3.66761595402392,3.08598046193062,5.9847062434914395,6.14844884936858,4.986892643794,211.0,187.0,178.0
61118,4.968693015885401,2.4444145236036396,2.8313658102796997,7.15131714920264,7.06659356044987,6.2481194373554105,166.0,195.0,93.0
61119,2.5849463776397394,3.54516359767526,3.2884623122167502,5.906071849186549,6.757607660800599,6.88017332855389,236.0,181.0,146.0
61167,3.9094187207151703,3.5522630994535294,3.9921138136405796,5.71164389136497,4.863971534200879,3.4677405217387602,204.0,192.0,154.0
61178,3.10381124533613,3.6680623747254795,3.06750289056222,4.67573130581247,5.69093174889745,3.8589408514980206,251.0,174.0,232.0
61205,3.9714487869800297,3.2096205727824,3.2883104744312996,4.30675693203259,6.4617532111441,2.68112241482399,232.0,143.0,116.0
61206,3.8491375585412295,2.85066691647467,2.37619943310786,5.86346589155574,5.74928058334826,5.39093317393036,175.0,269.0,124.0
61211,4.572923216206229,3.65275873721995,3.04978412561932,5.870695591073971,7.1903064015381,5.38413436190674,221.0,133.0,129.0
61261,3.78271835577184,3.1110462542332997,3.2788006224523696,5.80976967089054,5.97400713157014,4.90151960248564,201.0,183.0,202.0
61290,4.7945509494068705,2.78414324069543,2.7203110475091106,5.269623895672829,5.90015981936968,5.16634733215262,206.0,133.0,114.0
61293,3.54108568738686,2.55154641280911,2.73448931462751,5.507739152753571,5.66357772453953,5.39693534479059,223.0,179.0,136.0
61317,3.8268066944049,3.60197201580285,2.10253290300157,4.860004760813849,5.92775134042576,4.67801489878042,240.0,157.0,207.0
61321,3.6336899318984703,3.41107023571519,2.8595995968477004,7.4235411756463,6.84957589987867,6.32337824552169,188.0,171.0,158.0
61322,3.52251069375293,3.6461341453938103,2.33066753686043,5.236687478071651,7.3827664818504,5.7035810831011595,234.0,155.0,243.0
61365,3.06723580096719,2.36367902578382,2.91456457927051,5.58019997373322,5.70359242867003,5.30824137737989,228.0,130.0,104.0
61367,4.09696837678094,2.85487219527742,2.5671766031086105,5.79981759884665,5.6914646797086705,5.01539027221965,174.0,183.0,102.0
61395,3.3553346118804104,3.00971493799497,2.57690309350297,4.457036668928421,6.6100702219810605,5.36510741504241,258.0,180.0,187.0
61480,3.67666410820931,3.37930325336318,3.5221069615198206,5.5180064318148,5.14364273264466,4.69158744342484,190.0,156.0,137.0
61483,3.7848243409374502,3.9713936664516103,1.84340984738285,4.00597880330098,4.65012206874098,4.454819118448829,297.0,238.0,96.0
61489,3.91489870691219,3.7501460797370503,3.2866752075109003,4.2780307836812,7.30036900643842,5.74421472755283,264.0,133.0,151.0
61506,3.3588742218985,2.4825445066311898,3.17311723747578,5.46056961662938,5.5164796734785995,4.40176508028196,231.0,148.0,83.0
61548,3.85623586119829,2.879914447314,3.5195638407422702,5.76411499272363,5.93477557081712,4.838625442362679,194.0,177.0,169.0
61555,3.73915456330215,3.12111669107855,3.5666177921823206,6.1608510875955895,6.182469528993289,5.279807575835071,182.0,234.0,211.0
61582,3.12908823057922,2.7368507471554104,2.26196188053965,5.826308605118911,6.57540398752221,6.6206845498985505,221.0,149.0,127.0
61595,3.8409111412769703,2.74271249753137,3.5240407250915795,4.83825095105793,6.109279635808229,4.021453420899389,249.0,129.0,163.0
61596,3.84060567461086,2.6296011852624,2.93300069830917,4.93420203231016,4.95770217424177,3.7754120843878707,269.0,163.0,202.0
61601,3.7585453007749203,2.6966149833910698,4.166257030847629,7.227820078000399,6.94438365526025,5.86641100166365,179.0,150.0,171.0
61639,3.61836254454198,3.2466709558740603,3.09313272845829,5.4981402631266505,5.50804665941616,4.47474531649058,234.0,187.0,157.0
61651,3.47903955855317,1.73653125535835,4.947563115454201,6.622171221023479,6.85355729644302,9.0078068617394,269.0,126.0,171.0
61673,3.3658355955025803,2.6433566669593,2.83019280575171,4.881000325698739,6.209118331245,4.652600391888971,250.0,136.0,141.0
61693,4.88604595727551,3.2629930365871798,2.85847399065857,4.92591529988204,5.21631192135022,3.7654779018100997,214.0,145.0,148.0
61697,4.30175837294846,3.09976886217669,3.63871487609878,5.45598473476986,5.77087145098471,4.65084550172773,166.0,194.0,159.0
61724,3.9326860215442903,2.4073005120454303,2.91877436388494,4.46806424691596,6.72875332670314,5.1104842874175,264.0,150.0,165.0
61737,2.9113436346686603,2.88543635619077,3.11595602184188,5.70000886577966,5.65456064508976,6.19003244103086,261.0,146.0,145.0
61745,2.81882862260563,3.8718177912503298,2.6166536956465603,4.862422441019479,5.34991390909272,3.05015076586492,256.0,198.0,192.0
71156,3.11644721920521,3.4547739814818503,2.1113993685471,3.7586505301845206,5.89369955569811,4.91675172550673,259.0,223.0,165.0
71241,4.16414642809847,4.000384330854771,3.8330626942092705,6.39290401128967,9.525112879345542,4.72599282490427,277.0,154.0,240.0
71325,3.8901704897804796,4.08205071209895,3.9856445604832795,7.070698472883559,6.417470868926871,5.384573002835361,218.0,146.0,223.0
71397,3.6971736078845296,5.819495652943989,4.36525896076075,6.70554617438456,4.88331622908424,4.20353651577639,152.0,148.0,258.0
71450,4.94036047451369,4.72704357650425,2.17224428493897,6.60125484456722,10.8238212234255,4.690099481949811,117.0,143.0,167.0
71455,3.73414677491604,3.34030820852461,3.13844909369647,4.56653647037747,6.28431415068829,3.85095992974156,263.0,131.0,166.0
71549,3.1641392649392004,5.6487905194588395,1.05214297792738,7.8620060759067405,7.614005050529929,5.6476435812625105,173.0,128.0,202.0
71692,4.77505949730897,4.07236668150986,2.71627924980303,7.68339975431237,7.142041759286251,6.11260052664856,132.0,177.0,145.0
81045,4.28332679873815,4.06349029227314,2.1126227920976604,5.7341537849697595,4.91774550666493,5.10869208207757,202.0,304.0,151.0
81053,4.30896298814125,3.78784204319583,2.60832015878455,5.49607944721903,5.201194441516621,4.410924770745099,222.0,239.0,175.0
81062,4.24474059786345,4.056315156025399,4.14760155056679,6.480833546743429,5.471586401124029,4.426342069393479,183.0,203.0,174.0
81063,4.4094020645019105,3.37149783970557,2.8044098749842696,7.10326633936603,6.56135739359896,6.0086049819198895,171.0,134.0,176.0
81071,3.1919559877057604,4.5017435746371905,2.57239664749657,5.430438554857839,8.897757415992091,6.0197224019372495,213.0,153.0,124.0
81074,4.175098181488471,5.417104566498371,2.8233765406560103,3.9665558297475503,4.039701706504579,3.04705292959501,270.0,158.0,244.0
81093,3.63335908849714,3.84932400666683,3.49520505677727,6.15143767989951,4.859395694747279,3.66192549106104,200.0,149.0,270.0
81094,2.9319752428740102,4.59017075094018,1.8486946956246,4.6864957495366,9.20894627381891,6.02932026399805,162.0,120.0,135.0
81155,4.9272431491781905,6.3334519705862,2.55923716724028,6.174767890804151,6.3803601004268495,4.573022076793579,201.0,309.0,212.0
81191,4.252578180964879,2.83740431833366,3.12772687884647,5.163390612027761,7.00224113273365,5.01076715440597,232.0,147.0,192.0
81194,4.40333418391798,3.60867676943463,4.6161789807363,6.43437172556785,5.74047161524494,3.51579613776684,185.0,169.0,146.0
81224,5.48200346965578,4.99922171502632,3.9072929597942005,5.07081272236855,7.92765049895821,4.1598907547178605,181.0,134.0,205.0
81235,3.35976679639422,4.2405673231204,4.05184422071407,5.624055800064629,9.07551952254212,6.43198351673294,229.0,168.0,246.0
81247,4.62309352998418,3.2102486455134196,3.02064874733223,7.10107210237157,6.62133536019518,6.039756278491999,161.0,144.0,184.0
81270,2.04766410530394,2.74934885742513,3.6636671828894705,4.31032247474419,5.63774286715173,3.9081743667931605,189.0,78.0,107.0
81320,5.0161467815761505,6.051149816054901,1.66471614612513,6.8809691378275,5.73447914636172,4.47202203887645,165.0,150.0,206.0
81325,4.64600935053501,4.06813043477805,3.5999624149683402,5.70513463089916,5.669359920861139,3.91483164917405,136.0,222.0,193.0
81326,4.464414744477651,3.2625311735654603,2.2854013535474103,7.266326422992579,5.85765289486472,4.75675071192554,132.0,160.0,194.0
81327,4.48209614082665,2.97641625572088,2.4702971256162103,6.59962342724064,4.52216918494318,4.96477311928793,194.0,96.0,206.0
81348,4.26837059981874,4.19767088340774,2.49035356799872,4.05205214720563,7.9658764268255595,5.3697162442601,256.0,178.0,175.0
81370,3.34515799552743,3.79318462803477,4.41397421608074,5.1369859656795995,5.28320158622527,3.987091094011529,258.0,131.0,263.0
81382,4.13580412535891,2.66883048918322,2.79218354989078,6.452555717438011,6.55557215557841,5.82992746128506,230.0,162.0,144.0
81390,4.93076955268258,3.14629266795644,2.90036425328912,4.19115029728057,4.42984671377758,3.42152557248187,247.0,234.0,183.0
81410,2.87605050942413,4.048671966810229,2.30262647761345,4.05010762561792,5.62180432585338,4.90614499372249,183.0,139.0,136.0
81414,5.47313340539413,3.8609244152493396,2.4388876950483698,6.4035306787289,6.43254612792807,4.55818261243871,158.0,121.0,212.0
81450,4.3020387741954105,2.97590323457329,2.99672320157481,6.498530842973071,6.5150473924057,5.85597439657965,240.0,167.0,185.0
81481,4.515551799179811,3.0210861531816398,3.26592117459963,6.10145542867234,6.21148601099109,5.017680276551499,209.0,159.0,162.0
81499,3.9413879196687205,3.8076357142106003,3.24140871688134,6.6335811060806895,5.484665804835229,4.230250257499621,138.0,205.0,213.0
81521,4.30496934140161,3.8410889785679503,3.09271611106261,6.63952570087996,5.7238478407399,5.09944679041474,150.0,186.0,161.0
81535,4.17532268429622,3.16713436098472,3.05008225125943,5.76988376979504,5.31795911057428,4.69299996582255,225.0,188.0,201.0
81537,4.88194782124812,3.41334371880471,3.21982779668678,7.32166685939776,6.5438213977375,5.98551137356969,155.0,168.0,178.0
81545,3.61529479651406,5.4195931696484605,1.10878314973304,8.16341496785472,7.961064871254659,5.5179825027398,205.0,309.0,211.0
81548,5.01258159361455,2.62709165086814,2.6700516555867497,5.457850849286561,5.37162816621271,5.186115927216279,129.0,158.0,152.0
81559,4.95733792777865,2.39000145576152,2.27582455079001,4.27011432371694,4.562453712450821,4.17860376582773,255.0,238.0,182.0
81602,4.57304400093949,3.67119618010256,1.8039505964685199,7.62470559398405,7.28447226215472,7.30488698959462,150.0,173.0,175.0
