"ID","ID2","ID3","kb1","kb2","kb3","kp1","kp2","kp3"
21293,21293,21293,0.00260653881899757,0.00361631611182188,NA,0.00700987725474735,0.00409480662799335,NA
21294,21294,21294,0.00390354863845083,0.00339164224789907,0.00315945771035417,0.00678229219357842,0.00658757807202926,0.0054292145430778
21296,21296,21296,0.00386386767534086,0.00456940489164594,0.00219633555500547,0.00516839627848654,0.00285004189783844,0.00493661345477126
21314,21314,21314,0.00357282797463672,0.00360112032595257,0.00359164630555121,0.00578878563059216,0.00659514296065513,0.00591161025766742
21316,21316,21316,0.00211252512489264,0.00206764461200969,NA,0.00360964046401448,0.00347391966964906,NA
21321,21321,21321,0.00221874076495817,0.00338260382046364,NA,0.00444395866545534,0.00304231162445276,NA
21339,21339,21339,0.00332791160230639,0.00309151894892279,0.00300343404921132,0.00564958761720316,0.00519014289462078,0.00510448282018464
21342,21342,21342,0.00428339001870698,0.00129152045961971,NA,0.00935805494332783,0.00495620531406592,NA
21351,21351,21351,0.00285071389721257,0.00212503886523557,0.00301969139849205,0.005073065105513,0.0066784549837268,0.0063206616471096
21352,21352,21352,0.00335135249139035,0.0029793480238854,0.00252695280075485,0.00454481068463521,0.00693013917965393,0.00555802001256734
21357,21357,21357,0.00199992440336436,NA,NA,0.00303768492286882,NA,NA
21360,21360,21360,0.00320839338199771,0.00427474029371559,0.0032481894229346,0.00679547347328254,0.00727063748394873,0.00566563314467339
21367,21367,21367,0.00215729126622638,NA,NA,0.00468098979015933,NA,NA
21371,21371,21371,NA,0.00503236066015828,0.00238057034112896,NA,0.00675432075804641,0.00524649027553193
21375,21375,21375,NA,0.00301284730851924,NA,NA,0.00366152151405498,NA
21385,21385,21385,0.00425503248513007,0.00300011787397555,0.00324119712939299,0.00626459709977567,0.00655767823314763,0.00493109123614735
21389,21389,21389,0.00319324677033817,0.00194054911048224,NA,0.0028864760811789,0.00357395998813433,NA
21406,21406,21406,0.00167241750266625,NA,NA,0.00341157244828012,NA,NA
21410,21410,21410,0.00366122595199018,0.00393825642397317,0.00280452160478846,0.00541445727397916,0.00874493754962742,0.00473838213363445
21412,21412,21412,0.00398958780844616,0.00277683701320176,0.00295437534753068,0.00612419631030603,0.00615063967888186,0.00563391572653209
21416,21416,21416,0.00258952521727012,0.00503893812705313,0.00486303663814864,0.00871833070778627,0.00872517192382604,0.00843727978581808
21417,21417,21417,0.00210579190593323,0,NA,0.00667532761393736,0.0035028954940834,NA
21420,21420,21420,0.00284193755081511,NA,NA,0.00416416548879023,NA,NA
21421,21421,21421,0.0031567514012052,0.00435942301632658,0.00332270567465854,0.00665894501705266,0.0088313939872459,0.00609642062180888
21430,21430,21430,0.00469328911404833,0.00200784247348345,NA,0.00588354827284667,0.00496024873226347,NA
21435,21435,21435,0.00352788882837426,0.00504923663911886,0.00272022683633947,0.00729126448822967,0.00482191403039271,0.0049564074862971
21438,21438,21438,0.00396188673617859,0.00291273479065534,NA,0.00282830199500483,0.00341750702254693,NA
21440,21440,21440,0.00114102326386957,0.00309037243123484,0.00203765758391055,0.00726847561274,0.00522202558797765,0.00520690499136071
21443,21443,21443,0.00490824388152821,0.00189014616647546,NA,0.00547635340242497,0.00451518510441408,NA
21450,21450,21450,0.00421449843365859,0.00278707320145559,NA,0.00675285633561201,0.00469921803859902,NA
21454,21454,21454,0.00310458098098093,0.00350008180504386,0.0024559157992988,0.00390066398595931,0.0065382245947362,0.00466095864900949
21455,21455,21455,0.00322283295484281,0.00313697724595834,0.00354916020713821,0.00576356326581368,0.00656146418386741,0.00522832652420683
21458,21458,21458,0.00394157800777504,0.00334938294667968,0.00357585401851057,0.00562282188828363,0.00459937939972721,0.00374032875237661
21460,21460,21460,0.00318441524883176,0.00318746138430491,NA,0.00507084249068477,0.00353052661986092,NA
21462,21462,21462,0.00398715393200121,0.00442706128696161,0.00196433875232131,0.00395350533161965,0.00623301630402512,0.00312678093825511
21475,21475,21475,0.00396299626579293,0.00324592963139518,0.00281630721134675,0.00461808536422457,0.00663340765337899,0.00461348576107808
21477,21477,21477,0.00199972071598701,NA,NA,0.00314927699236103,NA,NA
21483,21483,21483,0.0032737656963455,0.00187502711647698,NA,0.00263880513126202,0.00409419333441013,NA
21490,21490,21490,0.00224787629715236,NA,NA,0.0040769636453589,NA,NA
21492,21492,21492,0.0042931887599572,0.00223726351581523,NA,0.00715418127800098,0.00454111690939836,NA
21496,21496,21496,0.00326373638426546,0.0023885779313142,NA,0.00454247123752495,0.00401878625007559,NA
21498,21498,21498,0.00292580045473689,NA,NA,0.00299721703270119,NA,NA
21500,21500,21500,0.00471467777801783,0.00322791769404893,0.00289614319867194,0.0043047020667121,0.00650327151872161,0.00445121586145615
21502,21502,21502,0.00418275054428676,NA,0.00107274328658516,0.0048117885177157,NA,0.00227590502171401
21508,21508,21508,0.00418843470712817,0.00748176828410434,0.00303997867681198,0.00436598418430899,0.00820768784600034,0.00379616785182557
21510,21510,21510,0.00434363683240702,0.00279832648223901,NA,0.00622071743616771,0.00437536797874293,NA
21511,21511,21511,0.00432681543922223,0.00275674774552302,0.00312940629161332,0.00774948144122852,0.0083051403525294,0.00672491958494731
21513,21513,21513,0.00270369793227682,0.00224152121245354,NA,0.00298554022342703,0.0033375649224653,NA
21516,21516,21516,0.00466165989847033,0.00494894145289748,0.00278813599970901,0.00649032538375354,0.0061314439070758,0.00337547924649609
21539,21539,21539,0.00222475878756962,0.00221557522987713,NA,0.0030235017286335,0.00301521871191688,NA
21544,21544,21544,0.00363729362468726,0.00278430784723794,0.00281398539651209,0.00555168968699723,0.00549429025594902,0.00469350094803298
21545,21545,21545,0.00383466016941788,0.00328932106505291,0.0026450615290212,0.00568986531625427,0.00484733379336219,0.00433255695621287
21547,21547,21547,0.00300904646573836,0.00249938532753005,NA,0.00315386705367977,0.00351535473431405,NA
21551,21551,21551,0.00420012846381727,0.00216197492507326,NA,0.00593593980485993,0.00482965226151321,NA
21559,21559,21559,0.00348572622883737,0.00141001983453023,NA,0.00686773795840461,0.00697326167352065,NA
31004,31004,31004,0.00209473802833883,0.00203330816106674,NA,0.00335951273920449,0.00336188059378329,NA
31014,31014,31014,0.00229734675838403,0.00226617150486821,NA,0.00406398687737191,0.00382790412293129,NA
31067,31067,31067,0.0030154665053324,0.00313912107725623,NA,0.00431182978918793,0.00492078386296132,NA
31100,31100,31100,0.0035174738073879,0.00169334233545783,NA,0.00386391082253953,0.00468442845247563,NA
31105,31105,31105,0.0029370995230667,0.00166204664348788,NA,0.00311675963105068,0.00370764380360118,NA
31108,31108,31108,0.00213890715902861,NA,NA,0.00481406215364141,NA,NA
31162,31162,31162,0.00305439469396938,0.00317854082052493,NA,0.00462585297796078,0.0036615886276119,NA
31183,31183,31183,0.00236539850506769,0.00227239158493774,NA,0.00307692540649118,0.00307516685347504,NA
31185,31185,31185,0.00232631191861831,0.00221010644758598,NA,0.00310528031319284,0.00309538619732818,NA
31205,31205,31205,0.00224173593915029,0.00223812240605137,NA,0.00334118572363117,0.00305366500805588,NA
31236,31236,31236,0.00358570252500823,0.00270618700207403,NA,0.00573957743042494,0.00392272936812611,NA
31245,31245,31245,NA,0.00200158183763817,NA,NA,0.00326300299976835,NA
31246,31246,31246,0.00309978754989434,0.00241200870378782,NA,0.0026801906195475,0.00365940133447819,NA
31262,31262,31262,0.00350422537414128,NA,NA,0.00538683406193694,NA,NA
31278,31278,31278,0.00383715593438174,NA,NA,0.0022007304871442,NA,NA
31279,31279,31279,0.00337642666202925,0.00340882609643549,NA,0.00317738689579993,0.00301394088712283,NA
31280,31280,31280,0.00381135542752497,0.00177620516997414,NA,0.00357808175684675,0.0026822367742389,NA
31281,31281,31281,0.00472022903812774,0.00314263976140643,0.0030976712538829,0.0043763693690168,0.00463239249613147,0.00326822692805195
31284,31284,31284,0.00417876459973454,0.00271055338363733,NA,0.00581587625334923,0.003616410917158,NA
31287,31287,31287,0.00234887831077387,0.00208112829584814,NA,0.00379455556430913,0.00366573358290768,NA
31300,31300,31300,NA,0.00496200657688952,0,NA,0.00531709869926064,0.00139195316493091
31301,31301,31301,0.00263153498848169,0.0027013251029773,NA,0.00355607955991692,0.00318190280517088,NA
31312,31312,31312,0.00348729139337475,0.0026619846167583,0.00334348348860562,0.00485959121746444,0.00570586077787653,0.00306571749383111
31321,31321,31321,0.00348287428510802,0.00319116755410372,0.00295514458726397,0.00553293733849364,0.00483720039671495,0.00392399654640402
31324,31324,31324,NA,0.00298284312619689,0.00271829095578349,NA,0.00306734309985698,0.00317157848727012
31325,31325,31325,0.002,0.002,NA,0.003,0.003,NA
31326,31326,31326,0.00375397338275092,0.00372739521213672,0.0031368726531431,0.00430117775293056,0.00597680358909558,0.00373599644310181
31330,31330,31330,0.00221724760102137,NA,NA,0.00302814896465698,NA,NA
31332,31332,31332,0.00442567309870408,NA,NA,0.00538217619989353,NA,NA
31334,31334,31334,0.00241614822803305,0.00232201242674184,NA,0.00301293515432083,0.00306584620000543,NA
31335,31335,31335,0.00389655376882061,0.00553670627742099,NA,0.0108027628687432,0.00472806098298928,NA
31339,31339,31339,0.00461317979331458,0.00405300123977012,0.00474153451335802,0.00544967782947383,0.00632686633281029,0.00340337321390552
31340,31340,31340,0.00281284265813157,0.00189417869235239,NA,0.00414541233542488,0.00412105331635129,NA
31342,31342,31342,NA,0.00370614741237976,0.00376059115779782,NA,0.00428795844011315,0.00299700302284476
31343,31343,31343,0.00374345426407608,0.00300314391028937,0.00358655719074101,0.00438698368101662,0.00517990593314311,0.00358608118094347
31349,31349,31349,0.00300819518892957,0.00171145223001743,NA,0.010801565009556,0.00466377444050117,NA
31350,31350,31350,0.0027132594620759,0.00232593871331092,NA,0.00314530103655881,0.00333910419960416,NA
31356,31356,31356,0.00343877741624833,0.00328596085204915,NA,0.00324232455787265,0.0031676613125587,NA
31357,31357,31357,NA,0.00227951352162542,NA,NA,0.0064544069205171,NA
31364,31364,31364,0.00446067135875288,0.00502082892475242,0.00607880938836435,0.00688189415325803,0.00630786617390025,0.00219909519126105
31372,31372,31372,0.00316857048218606,NA,NA,0.00304501137472518,NA,NA
31374,31374,31374,0.00374215608543187,0.00274747323283674,0.00279341578604848,0.00513525124016698,0.00609888395922097,0.00520180195096023
31380,31380,31380,0.00365268309504957,0.00385868085537789,0.0053582810181157,0.00752849354807682,0.00840903739205817,0.00456091634145407
31392,31392,31392,0.00422059393433772,0.00363027942267904,0.00378782845672793,0.00574047760410926,0.0062549650613848,0.00382504212432765
31394,31394,31394,0.00288056303903911,0.00305224363961435,NA,0.00471401191706216,0.00328417562397096,NA
31399,31399,31399,0.00286223772432415,NA,NA,0.00305089128298309,NA,NA
31406,31406,31406,NA,0.00285067591991844,0.00190522086340813,NA,0.00340267237425789,0.0042820509935186
31408,31408,31408,0.00311050717847776,0.00150235894427645,NA,0.00286727571026655,0.00405710153949721,NA
31414,31414,31414,0.00248077508489625,0.0042972655036219,NA,0.00835326657517188,0.00420853868501649,NA
31415,31415,31415,0.00106358451847437,NA,NA,0.00737164110064894,NA,NA
31430,31430,31430,0.00248643812328293,0.00244729757766689,NA,0.00302109759320868,0.00302306451871454,NA
31438,31438,31438,0.002860016383221,0.00268737229164708,0.00461467142112707,0.00578688219940888,0.00601170904150677,0.00299972056948587
31442,31442,31442,NA,0.00199949309326317,0.00225294646168004,NA,0.00325269300831163,0.00325269300831163
31443,31443,31443,0.00398085590997781,0.00419527727563734,NA,0.00372240135014679,0.00284131451321766,NA
31446,31446,31446,0.00268118459689224,0.00208427586143853,NA,0.00329827173196925,0.00364700559785352,NA
31447,31447,31447,0.00349674016526787,0.00300995343180309,NA,0.00514468162159545,0.0037556650051321,NA
31448,31448,31448,0.00232114305397725,NA,NA,0.00380827785025366,NA,NA
31454,31454,31454,0.00324208356735712,0.00358271760143122,NA,0.00429688139040521,0.0029559657465911,NA
31458,31458,31458,0.0022852210775182,0.0022925734992202,NA,0.0033722863208659,0.0030366633410356,NA
31466,31466,31466,0.00285054533228349,0.00287584340763114,NA,0.00316508333941282,0.00302657965311689,NA
31471,31471,31471,NA,0.00469653972618331,0.00275946211309372,NA,0.00908592965643618,0.00390005515182546
31473,31473,31473,0.00345157069487599,0.00314222936459947,0.0029951768468139,0.00634740798201201,0.00615876727841186,0.0055877848325504
