"ID","kb1","kb2","kb3","kp1","kp2","kp3","tb1","tb2","tb3","te1","te2","te3","res","Group","BCSm"
41630,0.00426043520401451,0.00390582352861152,0.00428660541614721,0.00563556495531544,0.00377054843588791,0.00310229416921052,33,418,796,272,571,921,0.529485841373089,"G123",3.5
51105,0.00241761156546096,0.00214193979885048,NA,0.00636206676342541,0.00624090167706884,NA,32,428,NA,278,587,NA,0.675178286973249,"G12",4
51109,0.00280706787866684,0.00310221109576355,NA,0.00458502892248437,0.00313612922067503,NA,0,454,NA,220,574,NA,0.442671831677695,"G12",3.5
51115,NA,0.00200883921799485,NA,NA,0.00322263567973234,NA,NA,414,NA,NA,575,NA,0.39618036845797,"G2",3.5
51116,0.00500080953952971,0.00278646532207481,NA,0.00375346835958875,0.00461788079513903,NA,35,436,NA,310,593,NA,0.578901325714109,"G12",3.5
51118,0.00347590649860337,NA,NA,0.00383416166001039,NA,NA,28,NA,NA,150,NA,NA,0.219523635231077,"G1",3.5
51119,0.00412569337164258,0.00306395353128416,NA,0.00375465537343392,0.00366409911451924,NA,88,419,NA,243,599,NA,0.392823622549747,"G12",3.5
51122,NA,0.00413068513177876,NA,NA,0.00298337851526609,NA,NA,394,NA,NA,670,NA,0.243613735811455,"G2",4
51123,0.00416917590055993,0.00108569630858918,NA,0.00326936483535084,0.00213959021332554,NA,47,401,NA,229,518,NA,0.505375339652523,"G12",3.5
51126,0.00383271700081961,0.00197595708204629,NA,0.00297083907287816,0.00453534383291013,NA,43,436,NA,243,581,NA,0.370253438867956,"G12",3.5
51128,0.00312818927641453,0.002537039643542,NA,0.00561053684504235,0.00415348360007963,NA,26,387,NA,134,540,NA,0.427618398230492,"G12",3.5
51132,0.00255910941404056,0.00246612992361941,NA,0.00302060203749704,0.00305657293556041,NA,40,398,NA,271,533,NA,0.38493407384767,"G12",3.5
51133,0.00372096359338814,0.00192617492149746,NA,0.00280239688410729,0.00423440723030394,NA,24,432,NA,294,588,NA,0.399067836344584,"G12",3.5
51135,0.00272824311752497,NA,NA,0.00308875907317173,NA,NA,33,NA,NA,209,NA,NA,0.14841225164316,"G1",3.5
51137,0.00367767154673451,0.00317131851260296,NA,0.0066495779553008,0.0034186494692616,NA,66,491,NA,260,630,NA,0.545002066466914,"G12",4
51143,0.00238610145223566,0.00229344524235958,NA,0.00306862694991413,0.00307838517166038,NA,35,408,NA,274,584,NA,0.309785051658432,"G12",3.5
51150,0.00341329842000239,0.00262183960077659,NA,0.00333595736187777,0.00366620469793318,NA,28,394,NA,213,547,NA,0.340163124121576,"G12",3.5
51152,0.00214571453076176,NA,NA,0.00299956198036845,NA,NA,44,NA,NA,280,NA,NA,0.385681790544338,"G1",3.5
51153,0.00222139933577679,0.00207002806423152,NA,0.00448644656512704,0.00438227121360432,NA,0,419,NA,278,513,NA,0.399503145945103,"G12",4
51160,0.00435845102926046,0.0023367647328883,NA,0.00528565210049449,0.0046648508746899,NA,22,422,NA,245,584,NA,0.372595084911092,"G12",3.5
51169,0.00377461935527462,0.00271396930533433,NA,0.00405575189808959,0.00406997910607581,NA,20,432,NA,243,578,NA,0.485609400061852,"G12",3.5
51170,0.00279092137061872,0.00270114839426698,NA,0.0029976238009065,0.00308739628741063,NA,31,493,NA,269,670,NA,0.361566726393545,"G12",3.5
51171,0.00270562720137695,0.00268991653290009,NA,0.00306590981456341,0.00301630294713897,NA,37,450,NA,279,670,NA,0.366263886553011,"G12",3.5
51173,NA,0.0016141046743613,NA,NA,0.00514477687749762,NA,NA,428,NA,NA,561,NA,0.352522973391442,"G2",3.5
51179,0.00323004073378195,0.0039162935039993,NA,0.00386562971737287,0.00266276731709112,NA,25,436,NA,262,670,NA,0.33459950855224,"G12",3.5
51180,0.00485105771612791,0.00353656170435224,0.00253952024080403,0.00450196828329678,0.0035026044006614,0.00435669370148063,47,401,778,247,521,907,0.599464629080469,"G123",3.5
51185,NA,0.00281058197276417,NA,NA,0.00301665550788678,NA,NA,408,NA,NA,575,NA,0.180777288328282,"G2",3.5
51189,0.00429600680162903,0.00152506076786673,NA,0.00648855852387371,0.00521744034268717,NA,69,414,NA,270,670,NA,0.653441389444986,"G12",4
51195,0.00264412762616384,0.00260606605309348,NA,0.00302716680756182,0.00302934666719044,NA,16,425,NA,270,579,NA,0.242524022888373,"G12",3.5
51197,0.00244296711102551,0.00243515238955786,NA,0.00368610196030892,0.00324982530626854,NA,29,437,NA,239,577,NA,0.394184006244852,"G12",3.5
51199,NA,0.00179320952631014,NA,NA,0.0048749171135922,NA,NA,409,NA,NA,583,NA,0.340362715545928,"G2",3.5
51202,0.00300057200935744,0.00275556822486417,NA,0.00307609904380189,0.0030658548546351,NA,31,408,NA,256,516,NA,0.425802903470372,"G12",3.5
51209,0.00373415451382595,0.00379384834106882,NA,0.00345278352522782,0.00297812117892976,NA,13,471,NA,248,576,NA,0.312581908412981,"G12",3.5
51215,0.00357787733595139,0.00333271712491047,NA,0.00307070097632488,0.00326181348144411,NA,28,418,NA,272,565,NA,0.465911375204626,"G12",3.5
51216,0.00326211664477559,0.00314707239764091,0.00351904227557688,0.00717982798858223,0.00672826659459831,0.00651831954726516,31,401,777,168,597,970,0.690816139397708,"G123",3.5
51217,0.0019991556968799,0.00242130725692768,NA,0.00342088510536763,0.00299873354531986,NA,28,504,NA,201,670,NA,0.329140588978054,"G12",3.5
51221,0.00233313886397192,0.00209740799853342,NA,0.00497807395507716,0.00492330494279077,NA,27,424,NA,287,575,NA,0.554124899086933,"G12",4
51223,0.00228666968798768,0.00198429171818383,NA,0.00368611020962772,0.00384038788316604,NA,22,431,NA,167,565,NA,0.390518571678076,"G12",3.5
51224,0.00302799799666921,0.00239225308683869,NA,0.00344510850965277,0.00376829348332709,NA,18,407,NA,255,568,NA,0.293593385649772,"G12",3.5
51225,0.00405552572090205,NA,NA,0.00300025935721169,NA,NA,56,NA,NA,183,NA,NA,0.164944822916014,"G1",3.5
51240,0.00288042329643185,0.00475361294821329,NA,0.00707139941623582,0.00679365854416116,NA,30,428,NA,310,594,NA,0.55580426821969,"G12",4
51244,0.00330879007184586,0.00192289777625944,NA,0.00451643990640357,0.00449168724234999,NA,35,456,NA,221,587,NA,0.452184820550641,"G12",3.5
51248,0.00243379804182489,NA,NA,0.00299869599787027,NA,NA,32,NA,NA,213,NA,NA,0.147762478406523,"G1",3.5
51249,0.00148248073483133,NA,NA,0.0063439877970468,NA,NA,31,NA,NA,164,NA,NA,0.576820400420324,"G1",3.5
51250,0.0027287087148139,0.00245842688111561,NA,0.0032287299245516,0.00319968624754087,NA,0,443,NA,228,670,NA,0.310789000899935,"G12",3.5
51251,0.00233054508160467,0.00210110716152177,NA,0.00572904412592375,0.00559485624263255,NA,35,465,NA,281,582,NA,0.721619421936241,"G12",4
51254,0.00395723028071195,0.00430754205209073,0.00301619949010427,0.00460482602920518,0.00665279549820826,0.00410716989197196,27,437,726,285,600,983,0.670913554826971,"G123",3.5
51265,0.002310939600229,0.00200518305041574,NA,0.00443749126960534,0.00451008667026247,NA,23,447,NA,304,581,NA,0.424482600905,"G12",4
51266,0.00255041668801563,NA,NA,0.00327923660027287,NA,NA,46,NA,NA,200,NA,NA,0.377826099584706,"G1",3.5
51270,0.00462682585292206,0.00373156170845366,0.00273330751595708,0.00618675185087039,0.00592447777144062,0.00551481011774238,9,409,782,284,570,970,0.55099693074413,"G123",3.5
51271,0.00199982339772334,NA,NA,0.00308803623491617,NA,NA,36,NA,NA,182,NA,NA,0.316674150137838,"G1",3.5
51273,0.00303753702057131,0.00217942374748319,0.00187498228618786,0.008002621657113,0.00708890849296676,0.00620788106249347,38,421,784,260,615,912,0.970780492587401,"G123",4
51285,0.00325963067405627,0.00276716271097777,NA,0.00300700776543568,0.00334772371954348,NA,23,414,NA,288,567,NA,0.339590345418339,"G12",3.5
51286,NA,0.00223909791751238,0.00223066112313378,NA,0.00432735853792883,0.00408804845669029,NA,366,751,NA,561,910,0.316077636279819,"G23",3.5
51289,0.00459895170088077,0.00259586362455762,NA,0.00683041372873218,0.0048288181366989,NA,32,406,NA,248,565,NA,0.511868053995693,"G12",3.5
51293,0.00503298390598198,NA,NA,0.00296957912598911,NA,NA,38,NA,NA,186,NA,NA,0.132588944865897,"G1",3.5
51295,0.00528521190011559,0.00330553254576198,0.00351502885467236,0.00412475531703533,0.00547105792451972,0.00362014520518386,18,407,800,274,604,971,0.690721941639043,"G123",3.5
51296,0.00472312594152662,0.00250762301042176,NA,0.00470147691722559,0.00467930480389464,NA,88,395,NA,236,564,NA,0.480101802762831,"G12",3.5
51308,0.00340421578408327,0.00232898506473767,NA,0.0037225365509768,0.00395486985449969,NA,32,401,NA,276,568,NA,0.434589304637513,"G12",3.5
51317,0.00372535716193149,NA,NA,0.00639602423113451,NA,NA,33,NA,NA,310,NA,NA,0.627150543655702,"G1",4
51325,NA,0.002,NA,NA,0.003,NA,NA,444,NA,NA,599,NA,0.302302909716585,"G2",3.5
51328,0.00378736897919219,0.00277848591470937,NA,0.00434394043537748,0.00427986114129705,NA,17,414,NA,276,567,NA,0.434582705591936,"G12",3.5
51330,0.00413817696343542,0.00211388921224848,NA,0.00415347694993227,0.00456470539717487,NA,36,428,NA,291,580,NA,0.525099221283389,"G12",3.5
51332,NA,0.00358645283132349,NA,NA,0.0026078477229749,NA,NA,403,NA,NA,670,NA,0.322783645322907,"G2",3.5
51334,0.00244867117097825,0.0021925302056102,NA,0.00541739426802968,0.00488235198026387,NA,34,434,NA,267,670,NA,0.62666928118277,"G12",4
51348,0.0037723762491859,0.00339365711288752,NA,0.00319664495670066,0.00326671639624082,NA,26,416,NA,263,574,NA,0.258400626371251,"G12",3.5
51349,0.00406390852734249,0.00488984232981879,NA,0.00489857406134464,0.00244169443043554,NA,34,438,NA,268,542,NA,0.535258052785767,"G12",3.5
51353,0.00296373695924618,NA,NA,0.00445985514631572,NA,NA,72,NA,NA,225,NA,NA,0.229085291282576,"G1",3.5
51358,0.0011504074964552,NA,NA,0.00275986796851601,NA,NA,0,NA,NA,194,NA,NA,0.429711343785222,"G1",3.5
51359,0.0043467935119472,0.00188580867221004,NA,0.00309621677990184,0.00378416006689775,NA,85,413,NA,283,579,NA,0.412335400634517,"G12",3.5
51363,0.00465495524208094,0.00469240868747412,0.0029134806102512,0.00477859960259911,0.00648029384804238,0.00369161434164094,29,416,751,269,586,1030,0.541741384651791,"G123",3.5
51364,0.00213012559665208,0.0021273864571647,NA,0.00316116792108365,0.00301915426323431,NA,28,390,NA,231,670,NA,0.240509218401026,"G12",3.5
51366,0.00281507141572099,0.00221796883918616,NA,0.00615415269953808,0.00561747983135063,NA,29,401,NA,274,538,NA,0.70626794595961,"G12",4
51374,0.00187876615920557,NA,NA,0.00441597569279411,NA,NA,44,NA,NA,200,NA,NA,0.269798837389869,"G1",3.5
51379,0.00391374272020573,0.00329410127863167,0.00251714284284084,0.00483690279541348,0.00636357306196568,0.0042004349366471,35,428,752,243,609,916,0.683590466520074,"G123",3.5
51386,0.00339025209611674,0.0035605708351847,NA,0.00538099762141796,0.00341052324470009,NA,37,405,NA,215,670,NA,0.363898466366904,"G12",3.5
51387,0.00246909530036793,0.00234956919191928,NA,0.00300952626072746,0.00309269358703636,NA,39,497,NA,294,670,NA,0.322309368541437,"G12",3.5
51390,0.00257641673246825,0.0020929770935186,NA,0.00529195217195694,0.00530467486409444,NA,25,395,NA,287,557,NA,0.511802572884461,"G12",4
51399,NA,0.00172477063230517,NA,NA,0.00422007109471345,NA,NA,374,NA,NA,670,NA,0.200943589880476,"G2",3.5
51401,0.00338523030808184,NA,NA,0.00368796295358016,NA,NA,38,NA,NA,310,NA,NA,0.646192782824885,"G1",3.5
51402,0.00325751299528646,0.00151072401633356,NA,0.00320001656964721,0.00441910955929652,NA,31,454,NA,275,584,NA,0.459229488804727,"G12",3.5
51405,0.00408730148806358,0.00273680342569831,0.00292325004836658,0.00435030363969469,0.00521535899104215,0.00348222549731028,32,414,808,306,545,970,0.64928239676863,"G123",3.5
51406,0.0036621509312542,NA,NA,0.00364342508841893,NA,NA,48,NA,NA,199,NA,NA,0.225306104020416,"G1",3.5
51409,0.0051822249888071,0.0028467402471591,NA,0.00430790300142717,0.00450556408929249,NA,30,397,NA,284,530,NA,0.506784057516258,"G12",3.5
51410,NA,0.00374844110272423,NA,NA,0.00575402200846951,NA,NA,391,NA,NA,670,NA,0.646132542694389,"G2",4
51411,NA,0.002,NA,NA,0.003,NA,NA,414,NA,NA,574,NA,0.34654250622147,"G2",3.5
51420,0.00293524575017138,0.00295624075366913,NA,0.00327662314623684,0.00305102330802022,NA,35,418,NA,278,530,NA,0.42951587074902,"G12",3.5
51422,0.00273485468158817,0.00273485468158816,NA,0.00299779101799122,0.00299779101799122,NA,31,400,NA,255,500,NA,0.317412154742603,"G12",3.5
51427,0.00436202286401825,0.00304616928549076,NA,0.0022370123893983,0.00398434286139887,NA,20,444,NA,300,670,NA,0.436978026500451,"G12",3.5
51433,0.00339987514207089,0.00199654047540835,NA,0.0049008937985029,0.00461752213133757,NA,22,398,NA,242,530,NA,0.363500595938519,"G12",3.5
51434,0.00210339652391504,0.00202907223225389,NA,0.00375197660146391,0.00373634924399101,NA,17,382,NA,136,524,NA,0.27219103703831,"G12",3.5
51436,0.00474959919965628,0.00297303502870553,0.00279924092323258,0.00630110586953858,0.005557790836597,0.00516669601782908,30,405,796,256,568,1030,0.619321886476882,"G123",3.5
51437,0.00445557856895885,0.00244413130966711,0.00342730264625285,0.00549360081663269,0.00627693230949574,0.00501728628043062,64,392,801,260,525,970,0.562694324420876,"G123",3.5
51439,0.00554927538290073,0.00355260818344854,NA,0.00304375103633339,0.00402858572214594,NA,30,414,NA,265,670,NA,0.356520793369929,"G12",3.5
51441,0.00311143856786147,0.00353061850534648,NA,0.00355456070091023,0.00280955603643989,NA,0,433,NA,254,670,NA,0.439397465444992,"G12",3.5
51444,0.00271706681431758,0.00345473702176178,NA,0.00711505271540708,0.00452948713541353,NA,71,446,NA,286,582,NA,0.735807600767489,"G12",3.5
51446,NA,0.00255684383144569,NA,NA,0.00299832612074716,NA,NA,406,NA,NA,670,NA,0.490002216023037,"G2",3.5
51447,0.00454352966360452,0.00226779631189733,0.00301104908340908,0.00588890872561541,0.00604652958200734,0.0051346354761954,46,364,806,213,524,970,0.71591035241386,"G123",3.5
51453,0.00296493561072749,0.00359515812022307,NA,0.00387162162861057,0.00278620705746391,NA,36,437,NA,171,670,NA,0.447594268626662,"G12",3.5
51467,0.00406067609350021,0.00330366249805825,NA,0.00518243472711256,0.00353302348426037,NA,30,423,NA,275,585,NA,0.481937714805232,"G12",3.5
51469,0.00172257420276437,NA,NA,0.00414701665084839,NA,NA,30,NA,NA,191,NA,NA,0.276972736877136,"G1",3.5
51472,0.00439484378036997,0.00213891744760883,NA,0.00425493962944505,0.00474786266275622,NA,33,399,NA,263,564,NA,0.522446502924113,"G12",3.5
51474,0.00455987191209901,0.00854778259201961,NA,0.00391203565307942,0.00314039212505902,NA,36,432,NA,273,670,NA,0.457433755822137,"G12",3.5
51486,0.00191167788890311,NA,NA,0.00338934552722825,NA,NA,32,NA,NA,166,NA,NA,0.326920589028383,"G1",3.5
51489,0.00378648598516454,0.00269585241005681,NA,0.00847456037730658,0.00544305739338875,NA,59,409,NA,232,576,NA,0.602610448327819,"G12",4
51490,0.00231350773614806,0.00198412221715604,NA,0.00362869450123697,0.00370598158291768,NA,34,426,NA,216,582,NA,0.45837195884562,"G12",3.5
51492,0.00333198997250589,0.00208314069821749,NA,0.00213817765219071,0.00382705331505878,NA,0,443,NA,258,585,NA,0.715225815787699,"G12",4
51498,0.00303422382176778,0.00322816977156344,0.00113536253430786,0.00596378051811212,0.00819092265782212,0.00713323383819736,35,432,777,229,608,938,0.831872509447026,"G123",4
51501,0.00205886669690959,NA,NA,0.00383807929061098,NA,NA,36,NA,NA,310,NA,NA,0.367112505615439,"G1",3.5
51505,0.00333339427025353,NA,0.00361270749985936,0.00311077254566489,NA,0.00278788073290555,86,NA,870,310,NA,960,0.596354913570927,"G13",3.5
51508,0.00334010315529388,0.00370288109046567,NA,0.00447926688411959,0.00267671880234045,NA,46,418,NA,258,550,NA,0.507090122548362,"G12",3.5
51522,0.00465756007982789,0.00246403629002961,NA,0.00342472899984359,0.00336126558658264,NA,25,408,NA,276,533,NA,0.434799904014621,"G12",3.5
51523,0.00394503797786831,NA,NA,0.00305359827823871,NA,NA,32,NA,NA,330,NA,NA,0.195459559004034,"G1",3.5
51525,0.00353042627663861,0.00383047091122397,NA,0.00586275605623862,0.00331143713210495,NA,51,415,NA,220,670,NA,0.468612732971147,"G12",3.5
51528,0.0021466971237247,NA,NA,0.00299955902668219,NA,NA,18,NA,NA,330,NA,NA,0.139516707396183,"G1",3.5
51530,0.00367911108631201,0.000634317424764545,NA,0.002954474950471,0.00478752357757775,NA,0,462,NA,269,591,NA,0.394123937032899,"G12",3.5
51532,0.00518698260970023,0.00242282234107188,0.00383498625499908,0.00471920610041809,0.00459138563477293,0.00285156661207613,80,387,786,224,543,898,0.556888941610828,"G123",3.5
51535,0.00237470371518406,0.00206866077720762,NA,0.00399132830237433,0.00387089902424227,NA,35,419,NA,219,603,NA,0.45568600416547,"G12",4
51542,0.00278443023299958,0.00264610976464599,NA,0.00318026103269547,0.00313919069180325,NA,22,440,NA,282,578,NA,0.22958477629281,"G12",3.5
51547,0.00310309706113643,0.002443156356958,NA,0.00315037917056717,0.00359527052616633,NA,0,416,NA,225,592,NA,0.298719086549155,"G12",3.5
51551,NA,0,NA,NA,0.00410079633213397,NA,NA,410,NA,NA,590,NA,0.400654113628631,"G2",3.5
51556,0.00251248827025511,0.00189818940422467,NA,0.00318338100223491,0.00368381962715811,NA,37,413,NA,235,670,NA,0.420859798092907,"G12",3.5
51560,0.00215359929946185,NA,NA,0.00432813132592937,NA,NA,60,NA,NA,214,NA,NA,0.350127744468077,"G1",3.5
51562,0.00456826497387445,0.00194569137632641,0.00278686404130002,0.00758722285575112,0.00770368319525918,0.00741237959911584,35,393,761,207,587,922,0.64271031551081,"G123",4
51566,0.00464804863252243,0.00311640488754984,NA,0.00581300756440211,0.00418563286907039,NA,81,395,NA,222,566,NA,0.463028694410507,"G12",3.5
51570,0.0035302431319284,NA,NA,0.00761190415501116,NA,NA,31,NA,NA,310,NA,NA,0.512342984664854,"G1",4
51571,0.00401975189819246,0.0023259575984971,NA,0.00402546780382729,0.00380336084320163,NA,29,399,NA,264,515,NA,0.413989996758301,"G12",3.5
51572,0.00451777231118335,0.00285482377031671,NA,0.00658577372317708,0.00452072525501872,NA,53,397,NA,207,607,NA,0.594594341496739,"G12",3.5
51575,0.00375072416575075,0.00262523085339765,0.00284038999028773,0.00825717238439616,0.0072353868436396,0.00556872898560067,73,393,769,221,593,1030,1.08591596330793,"G123",4
51578,0.00392266109062172,0.00374936332497998,NA,0.00310358635389883,0.00310737704150147,NA,39,408,NA,277,517,NA,0.381908386134219,"G12",3.5
51581,0.00287020418419091,0.00272561403944331,NA,0.00302249302075664,0.0031360576635498,NA,33,404,NA,262,574,NA,0.233225236345869,"G12",3.5
51586,0.00243791199306737,0.00351215555574294,NA,0.00814993210383308,0.00632852639422824,NA,43,420,NA,224,596,NA,0.650174814077068,"G12",4
51616,NA,0.00207509083464577,NA,NA,0.00416135086328296,NA,NA,398,NA,NA,605,NA,0.292880438169609,"G2",3.5
51618,0.0045242457199198,0.00338330401550251,0.00198122222476751,0.00497837593401342,0.00367889147088145,0.00443562481647817,35,473,795,218,656,940,0.603019617798587,"G123",3.5
51621,0.00356776107608011,0.00280050480080439,NA,0.0026644196801612,0.00360523707157888,NA,34,465,NA,319,670,NA,0.614495206151442,"G12",3.5
51633,0.00216740656800315,NA,NA,0.00415983259793027,NA,NA,0,NA,NA,219,NA,NA,0.312326743082293,"G1",3.5
51636,0.0048166785047036,NA,NA,0.00689270240141961,NA,NA,73,NA,NA,205,NA,NA,0.258467415089394,"G1",3.5
51638,0.00215365515679931,NA,NA,0.00582063122622778,NA,NA,38,NA,NA,206,NA,NA,0.473182967510006,"G1",4
51648,0.00503109905348002,0.00235679859652488,0.00242526450212089,0.00489076892869578,0.00489060500068586,0.00479233414792215,0,408,790,271,619,954,0.590912491084153,"G123",3.5
51654,0.00439452583275504,0.00430327620543423,0.00239920427014509,0.00516446397038634,0.00632525459010639,0.00402045556326512,28,421,787,292,601,970,0.699506137575341,"G123",3.5
51655,0.00493933548875533,0.00291686734999908,0.00303078508161401,0.00377967467578641,0.00425903536630264,0.00308145615734729,24,416,801,287,559,959,0.543398531363885,"G123",3.5
51658,0.00428923434857916,0.00448441628501065,0.00245084008782261,0.00381491337776801,0.00675053978175273,0.0052216136254768,23,470,793,292,625,940,0.667995075054258,"G123",3.5
51667,0.00150389200133333,NA,NA,0.00332979980192285,NA,NA,41,NA,NA,202,NA,NA,0.294997729344946,"G1",3.5
51672,0.00280793011600152,0.00270224382396267,NA,0.00438875051570862,0.00339625781329422,NA,38,406,NA,214,585,NA,0.286401382617017,"G12",3.5
51675,0.00227143214767892,0.00203048394380535,NA,0.00385057603553254,0.00377791979588386,NA,39,370,NA,196,541,NA,0.547872904910329,"G12",3.5
51681,0.00406048379314749,0.00326643204553962,0.00302671099619127,0.00607958388935167,0.00665971287949352,0.00556324286049392,20,396,736,228,552,912,0.608921770701122,"G123",3.5
51684,0.00238481270498651,0.00229022050227133,NA,0.00309807863709072,0.00308490711834421,NA,0,440,NA,239,606,NA,0.43990458067983,"G12",4
51689,0.00342163719471022,0.00370880247747447,0.00308959957046295,0.00482021759350429,0.00657549755138239,0.00478602217731939,88,430,741,252,603,1030,0.663805123657786,"G123",3.5
51690,0.00379095224705202,0.00306517187657315,0.00204238883981033,0.00471727294859915,0.0056204717055501,0.00538642535523463,51,415,796,280,655,915,0.611713193104236,"G123",3.5
51694,0.00510578505146858,0.0023405266538621,0.00226421747249055,0.00591986762896876,0.00594292882035006,0.00580494456007541,91,410,743,271,599,943,0.67457018180457,"G123",4
61002,0.00357148111135575,0.00207808147646183,0.00301789103685743,0.00480345015087355,0.00553589515872648,0.00509266143390522,0,403,788,265,527,970,0.837009307594783,"G123",3.5
61008,0.00337448450771167,0.0021001470082676,NA,0.00352065105951901,0.00370554334663141,NA,18,394,NA,251,507,NA,0.466888001972347,"G12",3.5
61009,0.00298538152384713,0.0027035968706746,NA,0.00581444468249551,0.00426330219306075,NA,7,434,NA,263,576,NA,0.296699441464833,"G12",3.5
61013,0.00391792380125223,0.0028277425342039,0.00329271474010086,0.00867287168481279,0.00857451724365806,0.00834370794798061,32,387,792,199,535,916,1.02636776584065,"G123",4
61032,0.00239762170675593,0.0023893049359768,NA,0.00301076104961762,0.00300679179386922,NA,0,407,NA,243,670,NA,0.442224698781783,"G12",3.5
61033,NA,0.00221369545369837,NA,NA,0.00412826505212475,NA,NA,360,NA,NA,582,NA,0.15647255048944,"G2",3.5
61046,0.00226797062147992,0.00208885948574871,NA,0.00650210465236605,0.00647315638527727,NA,29,395,NA,278,541,NA,0.459839265391149,"G12",4
61047,0.00326200098808894,0.00347048090445214,NA,0.00381974818155847,0.00291956746890736,NA,0,398,NA,218,670,NA,0.678302667174439,"G12",3.5
61049,0.0037427932715341,0.00366761595402392,0.00308598046193062,0.00598470624349144,0.00614844884936858,0.004986892643794,20,414,760,231,601,938,0.576895575133045,"G123",3.5
61050,0.00288843944066569,0.00322591535500849,NA,0.00672845329718611,0.00478935306803276,NA,0,387,NA,170,577,NA,0.311320233756073,"G12",3.5
61065,0.0022735299228265,NA,NA,0.00299917776576305,NA,NA,39,NA,NA,272,NA,NA,0.275763765268051,"G1",3.5
61069,0.00284842112571328,0.00285942086241434,NA,0.00309476954890488,0.00300624507207951,NA,15,439,NA,288,572,NA,0.363755276168669,"G12",3.5
61070,0.00209502236295654,0.00208932844605691,NA,0.00301097814676041,0.00300569653708338,NA,8,471,NA,324,572,NA,0.310862278351652,"G12",3.5
61073,NA,0.00243717283068377,NA,NA,0.00299868585321438,NA,NA,382,NA,NA,670,NA,0.422724141358563,"G2",3.5
61074,0.00179668481749412,NA,NA,0.00341719270831315,NA,NA,0,NA,NA,189,NA,NA,0.315763899431005,"G1",3.5
61079,NA,0.00186118001923034,NA,NA,0.00487636568103641,NA,NA,375,NA,NA,670,NA,0.277355497411524,"G2",4
61089,0.002726113429785,0.00272932960810025,NA,0.00414269552491172,0.00334057881623182,NA,2,423,NA,228,670,NA,0.409788303806146,"G12",3.5
61105,0.00210316306801729,0.00336078308000421,NA,0.00722490642610953,0.00533622640934035,NA,31,496,NA,214,586,NA,0.472019039616877,"G12",4
61112,0.00229210389202431,0.00214056130661328,NA,0.00685803948982162,0.00674198177476771,NA,0,392,NA,222,524,NA,0.520250656397702,"G12",4
61114,0.00228414651146235,0.00352312866921803,NA,0.00429325434948281,0.00422958765142296,NA,11,427,NA,247,670,NA,0.367565768442454,"G12",3.5
61118,0.0049686930158854,0.00244441452360364,0.0028313658102797,0.00715131714920264,0.00706659356044987,0.00624811943735541,67,393,862,233,588,955,0.668934043393956,"G123",3.5
61119,0.00258494637763974,0.00354516359767526,0.00328846231221675,0.00590607184918655,0.0067576076608006,0.00688017332855389,0,404,778,236,585,924,0.7348835538406,"G123",3.5
61121,0.00310330140693419,0.00301757182516577,NA,0.00534333679784917,0.00378485029172074,NA,0,382,NA,204,545,NA,0.372846367484831,"G12",3.5
61122,0.00279059018821208,0.0024876160920522,NA,0.0048206235477782,0.00380537067905647,NA,47,440,NA,242,607,NA,0.543462544671139,"G12",3.5
61129,0.00211093645623718,0.00223562427064423,NA,0.00553143453034918,0.00535766009009263,NA,0,420,NA,226,581,NA,0.587625020438578,"G12",4
61145,0.0022104809025845,0.00219341734535465,NA,0.00299926885886645,0.00301814142461987,NA,96,430,NA,310,570,NA,0.442460971895584,"G12",3.5
61167,0.00390941872071517,0.00355226309945353,0.00399211381364058,0.00571164389136497,0.00486397153420088,0.00346774052173876,16,415,784,220,607,938,0.633629901233411,"G123",3.5
61177,0.00199940209534804,NA,NA,0.00329805546900366,NA,NA,54,NA,NA,216,NA,NA,0.131250559641805,"G1",3.5
61178,0.00310381124533613,0.00366806237472548,0.00306750289056222,0.00467573130581247,0.00569093174889745,0.00385894085149802,0,408,724,251,582,956,0.788146305465521,"G123",3.5
61200,0.0037787124181083,0.0042655377458436,NA,0.00425100051809196,0.00298323353974166,NA,20,396,NA,242,504,NA,0.451473762334645,"G12",3.5
61205,0.00397144878698003,0.0032096205727824,0.0032883104744313,0.00430675693203259,0.0064617532111441,0.00268112241482399,0,390,839,232,533,955,0.670840624530894,"G123",3.5
61206,0.00384913755854123,0.00285066691647467,0.00237619943310786,0.00586346589155574,0.00574928058334826,0.00539093317393036,41,389,801,216,658,925,0.619979394901276,"G123",3.5
61211,0.00457292321620623,0.00365275873721995,0.00304978412561932,0.00587069559107397,0.0071903064015381,0.00538413436190674,44,397,792,265,530,921,0.657751449600515,"G123",3.5
61240,0.003569682555139,0.00467626148934028,NA,0.00661726255075446,0.00355201141927076,NA,66,361,NA,244,670,NA,0.539745913197602,"G12",3.5
61244,0.0021849871432522,0.00282652187164409,NA,0.00456740730117197,0.00349868650249537,NA,22,446,NA,206,577,NA,0.314086391819329,"G12",3.5
61251,0.00235048665196155,0.00217191447138988,NA,0.00312620275951031,0.00315846426865542,NA,19,394,NA,232,587,NA,0.318691671694961,"G12",3.5
61252,0.00357671805866321,0.00308759073279977,NA,0.005727201789316,0.00414176874958575,NA,33,398,NA,214,561,NA,0.485475579255041,"G12",3.5
61261,0.00378271835577184,0.0031110462542333,0.00327880062245237,0.00580976967089054,0.00597400713157014,0.00490151960248564,0,366,738,201,549,940,0.679534511204077,"G123",3.5
